event_id,event_slug,event_title,event_volume,market_id,condition_id,market_slug,question,group_item_title,outcomes,outcome_prices,clob_token_ids,yes_price,no_price,yes_token_id,no_token_id,best_bid,best_ask,spread,market_volume,liquidity,neg_risk,active,closed,accepting_orders,end_date,matched_prediction_slug,prediction_c,prediction_model,interval_lower,interval_upper,interval_unit,fair_yes_probability,fair_no_probability,yes_buy_price,no_buy_price,yes_fee_per_share,no_fee_per_share,yes_net_edge,no_net_edge,strategy_version,model_sigma_c,visible_bucket_count,visible_bucket_rank,visible_top_bucket,visible_top_bucket_probability,is_visible_top_bucket,is_near_visible_top_bucket,decision_reason,risk_flags,paper_side,paper_price,paper_fair_probability,paper_net_edge,paper_decision_score,suggested_max_stake_usdc,market_has_ended,reason,station_verified,station_verification_reason
460660,highest-temperature-in-ankara-on-may-10-2026,Highest temperature in Ankara on May 10?,77271.387072,2186723,0x3ab7a2fd801646ee1be27511d3dd2ea93e5f23d20e733d431da2dde962c1f0bc,highest-temperature-in-ankara-on-may-10-2026-26c,Will the highest temperature in Ankara be 26°C on May 10?,26°C,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""110820697683373360138568523174172419597943902966762444493626271871712141319661"", ""104821352876672094319158622186938024183890004986244025724488798839260148980635""]",0.0005,0.9995,110820697683373360138568523174172419597943902966762444493626271871712141319661,104821352876672094319158622186938024183890004986244025724488798839260148980635,,0.001,0.001,3215.9597920000024,7363.57197,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-ankara-on-may-10-2026,21.103496316681838,sklearn_hist_gradient_boosting_bias_corrector,25.5,26.5,celsius,0.023882,0.976118,0.001,0.9995,5e-05,2.5e-05,0.022832,-0.023407,betting_v2_conservative,2.5,5,4,23°C,0.119337,0,0,market already ended,ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460660,highest-temperature-in-ankara-on-may-10-2026,Highest temperature in Ankara on May 10?,77271.387072,2186724,0xb7a21db3aa5933948dc66ebe652863369f4ea1ffdf86d7c48d5c64c6ecc40db1,highest-temperature-in-ankara-on-may-10-2026-27corhigher,Will the highest temperature in Ankara be 27°C or higher on May 10?,27°C or higher,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""89241730122871386710295353019867665468588598741969655558579872982981242477690"", ""79726829761376005438460794630267963727758689454497749409276364809610902586638""]",0.0005,0.9995,89241730122871386710295353019867665468588598741969655558579872982981242477690,79726829761376005438460794630267963727758689454497749409276364809610902586638,,0.001,0.001,4404.661203000001,7890.71645,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-ankara-on-may-10-2026,21.103496316681838,sklearn_hist_gradient_boosting_bias_corrector,26.5,,celsius,0.015441,0.984559,0.001,0.9995,5e-05,2.5e-05,0.014391,-0.014966,betting_v2_conservative,2.5,5,5,23°C,0.119337,0,0,market already ended,ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460668,highest-temperature-in-singapore-on-may-10-2026,Highest temperature in Singapore on May 10?,87921.460702,2186811,0x4d5ad9cc653789fce67e50d82f85555b706f617712c91261859fbc1db3db2e38,highest-temperature-in-singapore-on-may-10-2026-33c,Will the highest temperature in Singapore be 33°C on May 10?,33°C,"[""Yes"", ""No""]","[0.9995, 0.0005]","[""76347358324981297469770282217056396406053908106114032011312895000622102155343"", ""49951500131275790817137256885709797376213642052698981765295476960037082643949""]",0.9995,0.0005,76347358324981297469770282217056396406053908106114032011312895000622102155343,49951500131275790817137256885709797376213642052698981765295476960037082643949,0.999,1.0,0.001,17219.961726,267581.52805,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-singapore-on-may-10-2026,31.272449617387814,sklearn_hist_gradient_boosting_bias_corrector,32.5,33.5,celsius,0.125247,0.874753,1.0,0.001,0.0,5e-05,-0.874753,0.873703,betting_v2_conservative,2.5,2,2,34°C or higher,0.186459,0,0,market already ended,few visible buckets; ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460668,highest-temperature-in-singapore-on-may-10-2026,Highest temperature in Singapore on May 10?,87921.460702,2186812,0x537a742a74bba9f1c2698169e710b76422425f982d7613a9de8294ec122d7963,highest-temperature-in-singapore-on-may-10-2026-34corhigher,Will the highest temperature in Singapore be 34°C or higher on May 10?,34°C or higher,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""111668372767689761957641877072332007209266267525782827688927492002313112005294"", ""6711506638180043676457678474872066408951663525476048439756463157049020630707""]",0.0005,0.9995,111668372767689761957641877072332007209266267525782827688927492002313112005294,6711506638180043676457678474872066408951663525476048439756463157049020630707,,0.001,0.001,16444.699941999996,270169.32275,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-singapore-on-may-10-2026,31.272449617387814,sklearn_hist_gradient_boosting_bias_corrector,33.5,,celsius,0.186459,0.813541,0.001,0.9995,5e-05,2.5e-05,0.185409,-0.185984,betting_v2_conservative,2.5,2,1,34°C or higher,0.186459,1,1,market already ended,few visible buckets; model top bucket; ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460712,highest-temperature-in-amsterdam-on-may-10-2026,Highest temperature in Amsterdam on May 10?,57657.63939000001,2187048,0x368508bad85b2fcf0e7d2956075f063ececcc2f882b678ee9f04907d4da8b734,highest-temperature-in-amsterdam-on-may-10-2026-16c,Will the highest temperature in Amsterdam be 16°C on May 10?,16°C,"[""Yes"", ""No""]","[0.9995, 0.0005]","[""9871246859705674968226738661545400910229326933870635704927432790392681176666"", ""98618367774116862114682660494244858911562245376264464783433566783289329022470""]",0.9995,0.0005,9871246859705674968226738661545400910229326933870635704927432790392681176666,98618367774116862114682660494244858911562245376264464783433566783289329022470,0.999,1.0,0.001,9199.641426000004,7650.7495,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-amsterdam-on-may-10-2026,17.01129762755582,sklearn_hist_gradient_boosting_bias_corrector,15.5,16.5,celsius,0.146225,0.853775,1.0,0.001,0.0,5e-05,-0.853775,0.852725,betting_v2_conservative,2.5,5,3,17°C,0.158518,0,1,market already ended,ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460712,highest-temperature-in-amsterdam-on-may-10-2026,Highest temperature in Amsterdam on May 10?,57657.63939000001,2187049,0x29e94b3d0aefc8c57ecec0e3f401c2bb8c0355629450cd3ad8b7f76166ba9a14,highest-temperature-in-amsterdam-on-may-10-2026-17c,Will the highest temperature in Amsterdam be 17°C on May 10?,17°C,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""71996006583465798555301592835549386872581442502826730786045142391912802544325"", ""100334694893457071832725312044193695680565322515400377625195454165543319104212""]",0.0005,0.9995,71996006583465798555301592835549386872581442502826730786045142391912802544325,100334694893457071832725312044193695680565322515400377625195454165543319104212,,0.001,0.001,13649.305696000005,7340.76163,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-amsterdam-on-may-10-2026,17.01129762755582,sklearn_hist_gradient_boosting_bias_corrector,16.5,17.5,celsius,0.158518,0.841482,0.001,0.9995,5e-05,2.5e-05,0.157468,-0.158043,betting_v2_conservative,2.5,5,1,17°C,0.158518,1,1,market already ended,model top bucket; ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460712,highest-temperature-in-amsterdam-on-may-10-2026,Highest temperature in Amsterdam on May 10?,57657.63939000001,2187050,0xd016f4b520d07736d2e6455171a7a62c0f471f40d87e04ef701c84a6ed7dab95,highest-temperature-in-amsterdam-on-may-10-2026-18c,Will the highest temperature in Amsterdam be 18°C on May 10?,18°C,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""10729360377251803541275864756919220888744661944464208115906836280811608148945"", ""6568116456000572868282259825589647092459591867324455251126091460549938567906""]",0.0005,0.9995,10729360377251803541275864756919220888744661944464208115906836280811608148945,6568116456000572868282259825589647092459591867324455251126091460549938567906,,0.001,0.001,3855.411052,6814.05694,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-amsterdam-on-may-10-2026,17.01129762755582,sklearn_hist_gradient_boosting_bias_corrector,17.5,18.5,celsius,0.146747,0.853253,0.001,0.9995,5e-05,2.5e-05,0.145697,-0.146272,betting_v2_conservative,2.5,5,2,17°C,0.158518,0,1,market already ended,ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460712,highest-temperature-in-amsterdam-on-may-10-2026,Highest temperature in Amsterdam on May 10?,57657.63939000001,2187051,0x29706f281da0a115780fc7a7dd21d7f35b92c0d9e1a7ed1504a6d7835da0e996,highest-temperature-in-amsterdam-on-may-10-2026-19c,Will the highest temperature in Amsterdam be 19°C on May 10?,19°C,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""12817734992443507883307372165673511850862359878046802897107361860621836750643"", ""82326860877045343863498110603898374876471932136381477897696793718424760683760""]",0.0005,0.9995,12817734992443507883307372165673511850862359878046802897107361860621836750643,82326860877045343863498110603898374876471932136381477897696793718424760683760,,0.001,0.001,3449.712511000001,8822.57003,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-amsterdam-on-may-10-2026,17.01129762755582,sklearn_hist_gradient_boosting_bias_corrector,18.5,19.5,celsius,0.11601,0.88399,0.001,0.9995,5e-05,2.5e-05,0.11496,-0.115535,betting_v2_conservative,2.5,5,4,17°C,0.158518,0,0,market already ended,ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460712,highest-temperature-in-amsterdam-on-may-10-2026,Highest temperature in Amsterdam on May 10?,57657.63939000001,2187052,0x82369bf7f332a499353ebad655b29da07c3701deffdd580815593e552a617419,highest-temperature-in-amsterdam-on-may-10-2026-20c,Will the highest temperature in Amsterdam be 20°C on May 10?,20°C,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""57292786271976174992326192497740459244451329600247619230064892182602577568746"", ""33850461896403893234173876023166417389614386140410022749871057146100570681429""]",0.0005,0.9995,57292786271976174992326192497740459244451329600247619230064892182602577568746,33850461896403893234173876023166417389614386140410022749871057146100570681429,,0.001,0.001,1438.202066,8842.56534,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-amsterdam-on-may-10-2026,17.01129762755582,sklearn_hist_gradient_boosting_bias_corrector,19.5,20.5,celsius,0.078316,0.921684,0.001,0.9995,5e-05,2.5e-05,0.077266,-0.077841,betting_v2_conservative,2.5,5,5,17°C,0.158518,0,0,market already ended,ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460716,highest-temperature-in-jakarta-on-may-10-2026,Highest temperature in Jakarta on May 10?,74776.374286,2187094,0x538f121e624b4a1d23cae2b35408f137315f513aa4b3605cbd8676449de11d6c,highest-temperature-in-jakarta-on-may-10-2026-34c,Will the highest temperature in Jakarta be 34°C on May 10?,34°C,"[""Yes"", ""No""]","[0.9995, 0.0005]","[""53419408995389963333941089964141417939001492266921075905880619765242850483277"", ""27367558187095739135415733735569513254390605746071476715715792478753506137600""]",0.9995,0.0005,53419408995389963333941089964141417939001492266921075905880619765242850483277,27367558187095739135415733735569513254390605746071476715715792478753506137600,0.999,1.0,0.001,13748.748031999998,253502.96061,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-jakarta-on-may-10-2026,32.57346335071561,sklearn_hist_gradient_boosting_bias_corrector,33.5,34.5,celsius,0.134995,0.865005,1.0,0.001,0.0,5e-05,-0.865005,0.863955,betting_v2_conservative,2.5,5,1,34°C,0.134995,1,1,market already ended,model top bucket; ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460716,highest-temperature-in-jakarta-on-may-10-2026,Highest temperature in Jakarta on May 10?,74776.374286,2187095,0x63ba77a65b4c3629eff3f78e005f43c6aec691390185142f8289fe945c7e3d80,highest-temperature-in-jakarta-on-may-10-2026-35c,Will the highest temperature in Jakarta be 35°C on May 10?,35°C,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""58686043793947184139127501768988662404510673115097300324534073370286045642822"", ""102258587042677760723972556639688486272787414492379623215771199178679741858034""]",0.0005,0.9995,58686043793947184139127501768988662404510673115097300324534073370286045642822,102258587042677760723972556639688486272787414492379623215771199178679741858034,,0.001,0.001,6854.101269,255435.9764,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-jakarta-on-may-10-2026,32.57346335071561,sklearn_hist_gradient_boosting_bias_corrector,34.5,35.5,celsius,0.099591,0.900409,0.001,0.9995,5e-05,2.5e-05,0.098541,-0.099116,betting_v2_conservative,2.5,5,2,34°C,0.134995,0,0,market already ended,ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460716,highest-temperature-in-jakarta-on-may-10-2026,Highest temperature in Jakarta on May 10?,74776.374286,2187096,0xb394e9fe72cb5b419c80b8f176f5bce68a766419c92737ec8bc75657b481cc69,highest-temperature-in-jakarta-on-may-10-2026-36c,Will the highest temperature in Jakarta be 36°C on May 10?,36°C,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""60274868923850597525535889633383663643863748743376569907149661623297747275247"", ""36832501502405883296591232394283525258117051623119022807457145440105073859185""]",0.0005,0.9995,60274868923850597525535889633383663643863748743376569907149661623297747275247,36832501502405883296591232394283525258117051623119022807457145440105073859185,,0.001,0.001,6679.938871000002,253000.97254,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-jakarta-on-may-10-2026,32.57346335071561,sklearn_hist_gradient_boosting_bias_corrector,35.5,36.5,celsius,0.062741,0.937259,0.001,0.9995,5e-05,2.5e-05,0.061691,-0.062266,betting_v2_conservative,2.5,5,3,34°C,0.134995,0,0,market already ended,ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460716,highest-temperature-in-jakarta-on-may-10-2026,Highest temperature in Jakarta on May 10?,74776.374286,2187097,0xc6af51a5e533f3861ad8ac11280abc7c3e2560118aec4c64d084fb9acdca7340,highest-temperature-in-jakarta-on-may-10-2026-37c,Will the highest temperature in Jakarta be 37°C on May 10?,37°C,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""80800045231267103192019234434401399593727622656037713392746629400044632025603"", ""90379857456223056516819059716239588948492577409063021824026962179081334093676""]",0.0005,0.9995,80800045231267103192019234434401399593727622656037713392746629400044632025603,90379857456223056516819059716239588948492577409063021824026962179081334093676,,0.001,0.001,2132.952293,237261.44673,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-jakarta-on-may-10-2026,32.57346335071561,sklearn_hist_gradient_boosting_bias_corrector,36.5,37.5,celsius,0.033752,0.966248,0.001,0.9995,5e-05,2.5e-05,0.032702,-0.033277,betting_v2_conservative,2.5,5,4,34°C,0.134995,0,0,market already ended,ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460716,highest-temperature-in-jakarta-on-may-10-2026,Highest temperature in Jakarta on May 10?,74776.374286,2187098,0xa8aa36b523c15786b71354c3b5c9e5277d227de07593c159a9ddc2ae693e6e38,highest-temperature-in-jakarta-on-may-10-2026-38corhigher,Will the highest temperature in Jakarta be 38°C or higher on May 10?,38°C or higher,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""60071930322568070851242903947858245672501068671814457773476580184564306957517"", ""77936212206950632215319377583297395053774819884260445927934907575000714760545""]",0.0005,0.9995,60071930322568070851242903947858245672501068671814457773476580184564306957517,77936212206950632215319377583297395053774819884260445927934907575000714760545,,0.001,0.001,622.3075,243494.24549,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-jakarta-on-may-10-2026,32.57346335071561,sklearn_hist_gradient_boosting_bias_corrector,37.5,,celsius,0.024384,0.975616,0.001,0.9995,5e-05,2.5e-05,0.023334,-0.023909,betting_v2_conservative,2.5,5,5,34°C,0.134995,0,0,market already ended,ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460663,highest-temperature-in-munich-on-may-10-2026,Highest temperature in Munich on May 10?,72315.68875599999,2186755,0x54bfabc35228b1a242824a8fe19b0d30b0409b26d3bca0812c3d77429e01a17c,highest-temperature-in-munich-on-may-10-2026-23c,Will the highest temperature in Munich be 23°C on May 10?,23°C,"[""Yes"", ""No""]","[0.9995, 0.0005]","[""478140280577075699711251852042738680026747801413112267882260723780824102130"", ""86462988896485336707178862023840507052083563611716047167593307569296208432057""]",0.9995,0.0005,478140280577075699711251852042738680026747801413112267882260723780824102130,86462988896485336707178862023840507052083563611716047167593307569296208432057,0.999,1.0,0.001,13637.380124999983,2685.4699,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-munich-on-may-10-2026,21.76944114131483,sklearn_hist_gradient_boosting_bias_corrector,22.5,23.5,celsius,0.140659,0.859341,1.0,0.001,0.0,5e-05,-0.859341,0.858291,betting_v2_conservative,2.5,3,1,23°C,0.140659,1,1,market already ended,model top bucket; ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460663,highest-temperature-in-munich-on-may-10-2026,Highest temperature in Munich on May 10?,72315.68875599999,2186756,0x5f89e6a2395b80b917e3f0263040bb836da86b6118cf0c0f485e6bef538e4d73,highest-temperature-in-munich-on-may-10-2026-24c,Will the highest temperature in Munich be 24°C on May 10?,24°C,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""19505289595464544063337302422758688863955972077348174539271382373750159184161"", ""35915250185528240774762328634533067159283742739519287051898589776820573657323""]",0.0005,0.9995,19505289595464544063337302422758688863955972077348174539271382373750159184161,35915250185528240774762328634533067159283742739519287051898589776820573657323,,0.001,0.001,9074.999548,4661.03337,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-munich-on-may-10-2026,21.76944114131483,sklearn_hist_gradient_boosting_bias_corrector,23.5,24.5,celsius,0.107031,0.892969,0.001,0.9995,5e-05,2.5e-05,0.105981,-0.106556,betting_v2_conservative,2.5,3,3,23°C,0.140659,0,1,market already ended,ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460663,highest-temperature-in-munich-on-may-10-2026,Highest temperature in Munich on May 10?,72315.68875599999,2186757,0xe40127ae19a5f274e23cefa3f544a0ed7351a6b796fd0a368067c5d0c4a2a28f,highest-temperature-in-munich-on-may-10-2026-25corhigher,Will the highest temperature in Munich be 25°C or higher on May 10?,25°C or higher,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""103288583703412774040730123517851065905555668817977060443426176900822654582663"", ""70920367119188044288142119582358054929007235649704966719953711767749855740260""]",0.0005,0.9995,103288583703412774040730123517851065905555668817977060443426176900822654582663,70920367119188044288142119582358054929007235649704966719953711767749855740260,,0.001,0.001,7083.546060999997,3368.69291,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-munich-on-may-10-2026,21.76944114131483,sklearn_hist_gradient_boosting_bias_corrector,24.5,,celsius,0.137367,0.862633,0.001,0.9995,5e-05,2.5e-05,0.136317,-0.136892,betting_v2_conservative,2.5,3,2,23°C,0.140659,0,1,market already ended,ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460719,highest-temperature-in-cape-town-on-may-10-2026,Highest temperature in Cape Town on May 10?,48877.504139000004,2187128,0x8ebe198b87c2c6178b3f5b5c9a0a7bd88060211914f94d45155b74d46701b3fe,highest-temperature-in-cape-town-on-may-10-2026-15c,Will the highest temperature in Cape Town be 15°C on May 10?,15°C,"[""Yes"", ""No""]","[0.998, 0.002]","[""3226747402807066228446502505013052986175459928230448828778861351179178603307"", ""71496475018825618214600720789975349727576318206679365166014761921237590355406""]",0.998,0.002,3226747402807066228446502505013052986175459928230448828778861351179178603307,71496475018825618214600720789975349727576318206679365166014761921237590355406,0.997,0.999,0.002,5944.561030000002,1118.42171,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-cape-town-on-may-10-2026,13.747800005367854,sklearn_hist_gradient_boosting_bias_corrector,14.5,15.5,celsius,0.140064,0.859936,0.999,0.003,5e-05,0.00015,-0.858986,0.856786,betting_v2_conservative,2.5,4,1,15°C,0.140064,1,1,market already ended,model top bucket; ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460719,highest-temperature-in-cape-town-on-may-10-2026,Highest temperature in Cape Town on May 10?,48877.504139000004,2187129,0xc51e663af119c12a404f9f24c6578cb6b9d5ea0b6d7d8e9d1adbfdbadfe8fb23,highest-temperature-in-cape-town-on-may-10-2026-16c,Will the highest temperature in Cape Town be 16°C on May 10?,16°C,"[""Yes"", ""No""]","[0.0025, 0.9975]","[""62143354360850003207354735444100081477483584288966998349594059863113675693335"", ""113415831764528069514812840242892193527159879975306766072497813734992628329236""]",0.0025,0.9975,62143354360850003207354735444100081477483584288966998349594059863113675693335,113415831764528069514812840242892193527159879975306766072497813734992628329236,0.001,0.004,0.003,4910.043793999999,955.89963,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-cape-town-on-may-10-2026,13.747800005367854,sklearn_hist_gradient_boosting_bias_corrector,15.5,16.5,celsius,0.106215,0.893785,0.004,0.999,0.000199,5e-05,0.102015,-0.105264,betting_v2_conservative,2.5,4,2,15°C,0.140064,0,1,market already ended,ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460719,highest-temperature-in-cape-town-on-may-10-2026,Highest temperature in Cape Town on May 10?,48877.504139000004,2187130,0xab5218bad4d074201f95351972d1d618b01e4b62e75d437c50ea2a5d86b92378,highest-temperature-in-cape-town-on-may-10-2026-17c,Will the highest temperature in Cape Town be 17°C on May 10?,17°C,"[""Yes"", ""No""]","[0.0015, 0.9985]","[""83098533329798667484111366209214232850340454692978767288735272855959295114179"", ""100662104915987669066470138321861080260758510720464474137145182763420219200569""]",0.0015,0.9985,83098533329798667484111366209214232850340454692978767288735272855959295114179,100662104915987669066470138321861080260758510720464474137145182763420219200569,0.001,0.002,0.001,3596.5283710000003,1397.65705,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-cape-town-on-may-10-2026,13.747800005367854,sklearn_hist_gradient_boosting_bias_corrector,16.5,17.5,celsius,0.068781,0.931219,0.002,0.999,0.0001,5e-05,0.066681,-0.067831,betting_v2_conservative,2.5,4,3,15°C,0.140064,0,0,market already ended,ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460719,highest-temperature-in-cape-town-on-may-10-2026,Highest temperature in Cape Town on May 10?,48877.504139000004,2187131,0xd526ab302e62930494ca8e2a190b6edb2647044e23f9397a67dfb35a0cf8b383,highest-temperature-in-cape-town-on-may-10-2026-18corhigher,Will the highest temperature in Cape Town be 18°C or higher on May 10?,18°C or higher,"[""Yes"", ""No""]","[0.0015, 0.9985]","[""22381059825267695375258764369814521564143542507321904653256015090418138849226"", ""101452194880991934244960929898343582744320926345884616198022247103247869168714""]",0.0015,0.9985,22381059825267695375258764369814521564143542507321904653256015090418138849226,101452194880991934244960929898343582744320926345884616198022247103247869168714,0.001,0.002,0.001,4554.286244,1951.66829,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-cape-town-on-may-10-2026,13.747800005367854,sklearn_hist_gradient_boosting_bias_corrector,17.5,,celsius,0.066693,0.933307,0.002,0.999,0.0001,5e-05,0.064594,-0.065743,betting_v2_conservative,2.5,4,4,15°C,0.140064,0,0,market already ended,ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460664,highest-temperature-in-tel-aviv-on-may-10-2026,Highest temperature in Tel Aviv on May 10?,77057.773229,2186763,0x8d03027e6e956db61ba765723a1d51404e958eae5abcc16d946c19e2d4697ed1,highest-temperature-in-tel-aviv-on-may-10-2026-27c,Will the highest temperature in Tel Aviv be 27°C on May 10?,27°C,"[""Yes"", ""No""]","[0.9995, 0.0005]","[""101366856585421094427050198885197314324523153220654830477095682353161444839270"", ""9051289875566297497706806688832010105150080679001476848975125129414253728585""]",0.9995,0.0005,101366856585421094427050198885197314324523153220654830477095682353161444839270,9051289875566297497706806688832010105150080679001476848975125129414253728585,0.999,1.0,0.001,11699.936565000004,3722.60937,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-tel-aviv-on-may-10-2026,26.147913452567433,sklearn_hist_gradient_boosting_bias_corrector,26.5,27.5,celsius,0.14969,0.85031,1.0,0.001,0.0,5e-05,-0.85031,0.849261,betting_v2_conservative,2.5,5,1,27°C,0.14969,1,1,market already ended,model top bucket; ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460664,highest-temperature-in-tel-aviv-on-may-10-2026,Highest temperature in Tel Aviv on May 10?,77057.773229,2186764,0x160dd66421307d1f54a1562b2700ef831da5b908ea0f330bc69441abffadd72d,highest-temperature-in-tel-aviv-on-may-10-2026-28c,Will the highest temperature in Tel Aviv be 28°C on May 10?,28°C,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""8051692800461645157817831227122891811291253984367213456736699215028862532011"", ""83131909569211339917400787171027198205734412201660072715906179963685667669477""]",0.0005,0.9995,8051692800461645157817831227122891811291253984367213456736699215028862532011,83131909569211339917400787171027198205734412201660072715906179963685667669477,,0.001,0.001,6756.143683999998,3475.95564,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-tel-aviv-on-may-10-2026,26.147913452567433,sklearn_hist_gradient_boosting_bias_corrector,27.5,28.5,celsius,0.120916,0.879084,0.001,0.9995,5e-05,2.5e-05,0.119866,-0.120441,betting_v2_conservative,2.5,5,2,27°C,0.14969,0,1,market already ended,ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460664,highest-temperature-in-tel-aviv-on-may-10-2026,Highest temperature in Tel Aviv on May 10?,77057.773229,2186765,0xb9d0a2b846ce1dad7e018c61ff88b7316add2674c9c4b934e57a7d7ecba09838,highest-temperature-in-tel-aviv-on-may-10-2026-29c,Will the highest temperature in Tel Aviv be 29°C on May 10?,29°C,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""11166002481332460247007857144186380293032024593862210959648138345778339705670"", ""81109613748737212411725853284620592312003872600030449332289400276994256346593""]",0.0005,0.9995,11166002481332460247007857144186380293032024593862210959648138345778339705670,81109613748737212411725853284620592312003872600030449332289400276994256346593,,0.001,0.001,5930.252892,3111.40446,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-tel-aviv-on-may-10-2026,26.147913452567433,sklearn_hist_gradient_boosting_bias_corrector,28.5,29.5,celsius,0.083408,0.916592,0.001,0.9995,5e-05,2.5e-05,0.082358,-0.082933,betting_v2_conservative,2.5,5,3,27°C,0.14969,0,0,market already ended,ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460664,highest-temperature-in-tel-aviv-on-may-10-2026,Highest temperature in Tel Aviv on May 10?,77057.773229,2186766,0x3bf9a67cb36cd51a2cb5e942c074011193e78d1623962e819d862e4654ec190f,highest-temperature-in-tel-aviv-on-may-10-2026-30c,Will the highest temperature in Tel Aviv be 30°C on May 10?,30°C,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""72370775035848621487358193923693952712213274210976517521045135157531956860729"", ""95602298334711012393288932589494471289006739566214639150347585976445902105177""]",0.0005,0.9995,72370775035848621487358193923693952712213274210976517521045135157531956860729,95602298334711012393288932589494471289006739566214639150347585976445902105177,,0.001,0.001,5508.316165000002,5588.57042,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-tel-aviv-on-may-10-2026,26.147913452567433,sklearn_hist_gradient_boosting_bias_corrector,29.5,30.5,celsius,0.049131,0.950869,0.001,0.9995,5e-05,2.5e-05,0.048081,-0.048656,betting_v2_conservative,2.5,5,4,27°C,0.14969,0,0,market already ended,ended,NO_TRADE,,,,,,1,market already ended,1,station verified
